DATE_TIME,True,LR_Pred,RF_Pred,Residual_LR,Residual_RF
2020-06-13 16:15:00,293.0428571,293.04285709999743,293.0111607090001,2.5579538487363607e-12,0.03169639099991173
2020-06-13 16:15:00,330.125,330.12499999999847,330.7633750050001,1.5347723092418164e-12,-0.638375005000114
2020-06-13 16:15:00,275.9571429,275.95714289999626,275.83112499900005,3.751665644813329e-12,0.1260179009999547
2020-06-13 16:15:00,281.9285714,281.9285713999961,281.6843750009998,3.922195901395753e-12,0.2441963990002023
2020-06-13 16:15:00,275.6142857,275.6142856999958,275.5075297720003,4.206412995699793e-12,0.1067559279996999
2020-06-13 16:15:00,266.0857143,266.08571429999813,265.98764286099976,1.8758328224066645e-12,0.0980714390002504
2020-06-13 16:15:00,264.9,264.8999999999983,264.723553564,1.7053025658242404e-12,0.176446435999992
2020-06-13 16:15:00,271.4285714,271.42857139999586,271.2938035840002,4.149569576838985e-12,0.13476781599979404
2020-06-13 16:15:00,292.9285714,292.9285713999992,292.87346427999995,7.958078640513122e-13,0.05510712000005924
2020-06-13 16:15:00,288.2,288.1999999999992,288.1778214309998,7.958078640513122e-13,0.02217856900017523
2020-06-13 16:15:00,313.1,313.0999999999975,313.51405357500005,2.5011104298755527e-12,-0.4140535750000254
2020-06-13 16:15:00,303.0875,303.08749999999554,303.47930952599995,4.433786671143025e-12,-0.39180952599997454
2020-06-13 16:15:00,322.65,322.64999999999736,323.1812083290001,2.6147972675971687e-12,-0.531208329000151
2020-06-13 16:15:00,258.2428571,258.24285709999833,258.2745892789999,1.6484591469634324e-12,-0.03173217899990277
2020-06-13 16:15:00,310.775,310.7749999999976,310.988589288,2.3874235921539366e-12,-0.21358928800003696
2020-06-13 16:15:00,283.6571429,283.6571428999962,283.84980357099977,3.808509063674137e-12,-0.19266067099977136
2020-06-13 16:15:00,284.5428571,284.54285709999806,284.334964288,1.9326762412674725e-12,0.20789281200001142
2020-06-13 16:15:00,321.15,321.14999999999725,321.4520892769999,2.7284841053187847e-12,-0.3020892769999364
2020-06-13 16:30:00,353.1,353.09999999999843,353.148339289,1.5916157281026244e-12,-0.04833928899995499
2020-06-13 16:30:00,362.525,362.5249999999987,362.760017866,1.2505552149377763e-12,-0.23501786600002106
2020-06-13 16:30:00,349.25,349.2500000000011,349.4794821289998,-1.0800249583553523e-12,-0.22948212899979126
2020-06-13 16:30:00,383.6571429,383.6571429000005,383.68758928000005,-5.115907697472721e-13,-0.030446380000057616
2020-06-13 16:30:00,354.2285714,354.2285714000003,354.4783999959998,-2.8421709430404007e-13,-0.24982859599975882
2020-06-13 16:30:00,380.65,380.65000000000026,380.848196423,-2.8421709430404007e-13,-0.19819642300001306
2020-06-13 16:30:00,354.1571429,354.15714289999977,354.3054464319999,2.2737367544323206e-13,-0.14830353199988622
2020-06-13 16:30:00,379.95,379.94999999999976,379.6889928620001,2.2737367544323206e-13,0.26100713799991127
2020-06-13 16:30:00,371.525,371.5249999999996,371.8530535800001,3.979039320256561e-13,-0.3280535800001303
2020-06-13 16:30:00,386.7375,386.73750000000297,387.194232149,-2.9558577807620168e-12,-0.45673214900000403
2020-06-13 16:30:00,359.3857143,359.385714300002,359.46101189199976,-1.9895196601282805e-12,-0.07529759199974251
2020-06-13 16:30:00,338.125,338.12499999999903,338.2945892830002,9.663381206337363e-13,-0.1695892830002208
2020-06-13 16:30:00,354.1,354.1000000000019,354.28172142700004,-1.8758328224066645e-12,-0.1817214270000136
2020-06-13 16:30:00,397.3142857,397.314285700001,397.028107143,-9.663381206337363e-13,0.2861785570000279
2020-06-13 16:30:00,328.6857143,328.68571429999685,328.5897357220001,3.126388037344441e-12,0.09597857799985832
2020-06-13 16:30:00,372.8142857,372.8142856999995,372.928964289,5.115907697472721e-13,-0.11467858899999328
2020-06-13 16:30:00,397.6875,397.68750000000335,397.663428572,-3.353761712787673e-12,0.024071428000013384
2020-06-13 16:30:00,416.4,416.4000000000016,416.68141071700006,-1.6484591469634324e-12,-0.28141071700008524
2020-06-13 16:30:00,360.5375,360.53749999999934,360.9830714299996,6.821210263296962e-13,-0.4455714299995748
2020-06-13 16:30:00,397.9428571,397.9428571000028,398.373053573,-2.7853275241795927e-12,-0.4301964729999668
2020-06-13 16:30:00,346.7285714,346.7285713999992,346.59866072000017,7.958078640513122e-13,0.12991067999985262
2020-06-13 16:30:00,353.4125,353.41250000000184,353.2944321390002,-1.8189894035458565e-12,0.11806786099981537
2020-06-13 16:45:00,202.0428571,202.042857099994,202.0112142810001,5.9969806898152456e-12,0.031642818999898736
2020-06-13 16:45:00,186.3428571,186.34285709999529,186.55941069700003,4.718003765447065e-12,-0.21655359700002919
2020-06-13 16:45:00,193.6714286,193.67142859999527,193.871374997,4.746425474877469e-12,-0.19994639699999084
2020-06-13 16:45:00,205.0875,205.08749999999307,205.33307142299992,6.934897101018578e-12,-0.24557142299991597
2020-06-13 16:45:00,208.0125,208.01249999999376,208.16575000600008,6.224354365258478e-12,-0.15325000600009275
2020-06-13 16:45:00,219.1285714,219.12857139999343,219.04441072299997,6.565414878423326e-12,0.08416067700002827
2020-06-13 16:45:00,208.025,208.0249999999931,208.10698215899995,6.906475391588174e-12,-0.0819821589999492
2020-06-13 16:45:00,194.1428571,194.14285709999223,194.40310712899992,7.759126674500294e-12,-0.2602500289999341
2020-06-13 16:45:00,199.5428571,199.54285709999223,199.5994404780001,7.759126674500294e-12,-0.056583378000112816
2020-06-13 16:45:00,212.5125,212.51249999999567,212.573178589,4.320099833421409e-12,-0.060678589000019656
2020-06-13 16:45:00,195.7,195.6999999999922,195.95905357499976,7.787548383930698e-12,-0.25905357499976844
2020-06-13 16:45:00,206.1714286,206.17142859999512,206.30367856900008,4.888534022029489e-12,-0.13224996900007113
2020-06-13 16:45:00,222.075,222.07499999999487,222.118482158,5.115907697472721e-12,-0.043482158000017535
2020-06-13 16:45:00,208.1142857,208.1142856999925,208.18326787,7.503331289626658e-12,-0.06898216999999818
2020-06-13 16:45:00,214.4142857,214.41428569999337,214.36308928200003,6.622258297284134e-12,0.051196417999960886
2020-06-13 16:45:00,212.375,212.3749999999927,212.3711607310002,7.30437932361383e-12,0.003839268999797696
2020-06-13 16:45:00,210.2375,210.23749999999265,210.2764999999998,7.361222742474638e-12,-0.038999999999788315
2020-06-13 16:45:00,206.3625,206.3624999999914,206.4951607140001,8.611777957412414e-12,-0.13266071400008173
2020-06-13 16:45:00,216.9857143,216.98571429999356,216.95660714899975,6.45172804070171e-12,0.029107151000260956
2020-06-13 16:45:00,201.9,201.8999999999954,202.1207142900001,4.604316927725449e-12,-0.22071429000010312
2020-06-13 16:45:00,187.6,187.59999999999476,187.54101785200007,5.229594535194337e-12,0.05898214799992729
2020-06-13 16:45:00,211.0428571,211.0428570999929,211.06155357499983,7.105427357601002e-12,-0.018696474999842394
2020-06-13 17:00:00,158.4,158.399999999991,158.67633927600014,9.00968188943807e-12,-0.27633927600012953
2020-06-13 17:00:00,160.125,160.1249999999907,160.32178572399994,9.29389898374211e-12,-0.19678572399993755
2020-06-13 17:00:00,163.5375,163.5374999999909,163.79810713199987,9.094947017729282e-12,-0.2606071319998762
2020-06-13 17:00:00,157.3428571,157.34285709999082,157.3366071459999,9.180212146020494e-12,0.006249954000111302
2020-06-13 17:00:00,163.925,163.92499999999058,164.00760712899984,9.43600753089413e-12,-0.08260712899982536
2020-06-13 17:00:00,156.3142857,156.31428569999144,156.02853571000003,8.554934538551606e-12,0.2857499899999709
2020-06-13 17:00:00,152.5714286,152.57142859999064,152.34664285800008,9.350742402602918e-12,0.2247857419999093
2020-06-13 17:00:00,165.05,165.0499999999931,165.1762499860002,6.906475391588174e-12,-0.12624998600017534
2020-06-13 17:00:00,156.8625,156.8624999999906,156.99616072099977,9.407585821463726e-12,-0.13366072099975668
2020-06-13 17:00:00,148.7428571,148.74285709999262,148.72767857500003,7.389644451905042e-12,0.015178524999981846
2020-06-13 17:00:00,154.9714286,154.97142859999315,154.87255358400012,6.849631972727366e-12,0.09887501599988013
2020-06-13 17:00:00,164.1,164.09999999999067,164.43074998900002,9.322320693172514e-12,-0.33074998900002583
2020-06-13 17:00:00,148.8571429,148.8571428999928,148.71625000799995,7.219114195322618e-12,0.1408928920000676
2020-06-13 17:00:00,170.775,170.7749999999937,170.86019643599994,6.30961949354969e-12,-0.08519643599993287
2020-06-13 17:00:00,168.5,168.49999999999116,168.4377857129999,8.839151632855646e-12,0.062214287000102786
2020-06-13 17:00:00,159.6571429,159.65714289998914,159.75221429499993,1.0857093002414331e-11,-0.095071394999934
2020-06-13 17:00:00,173.7125,173.71249999999367,173.72807143100002,6.338041202980094e-12,-0.015571431000012126
2020-06-13 17:00:00,162.8571429,162.85714289999044,162.8689821419998,9.57811607804615e-12,-0.01183924199978037
2020-06-13 17:00:00,166.95,166.94999999999112,167.18058929299997,8.86757334228605e-12,-0.23058929299998
2020-06-13 17:00:00,161.075,161.07499999999038,161.26508928399986,9.606537787476555e-12,-0.19008928399986758
2020-06-13 17:00:00,161.2142857,161.2142856999924,161.27335714399985,7.617018127348274e-12,-0.05907144399984077
2020-06-13 17:00:00,157.8142857,157.8142856999903,157.84051787199985,9.691802915767767e-12,-0.02623217199985106
2020-06-13 17:15:00,171.6428571,171.64285709999098,171.61691071699988,9.00968188943807e-12,0.02594638300010388
2020-06-13 17:15:00,172.2571429,172.25714289999345,172.062999999,6.536993168992922e-12,0.1941429009999922
2020-06-13 17:15:00,172.3125,172.31249999999136,172.23835713600002,8.640199666842818e-12,0.07414286399998105
2020-06-13 17:15:00,174.5375,174.53749999999206,174.48180355999995,7.929656931082718e-12,0.05569644000004814
2020-06-13 17:15:00,174.2857143,174.28571429999144,174.1399642709999,8.554934538551606e-12,0.14575002900008371
2020-06-13 17:15:00,175.7125,175.71249999999154,175.63828571500002,8.469669410260394e-12,0.07421428499998228
2020-06-13 17:15:00,175.3714286,175.37142859999105,175.32994643299998,8.952838470577262e-12,0.04148216700002649
2020-06-13 17:15:00,175.7285714,175.72857139999113,175.642946431,8.86757334228605e-12,0.08562496899997996
2020-06-13 17:15:00,172.8571429,172.85714289999098,172.66196427999992,9.038103598868474e-12,0.19517862000009245
2020-06-13 17:15:00,164.3875,164.3874999999933,164.48751785900012,6.679101716144942e-12,-0.1000178590001326
2020-06-13 17:15:00,174.2,174.19999999999405,174.04319641899997,5.9401372709544376e-12,0.15680358100001968
2020-06-13 17:15:00,171.7,171.69999999999104,171.62908927599992,8.952838470577262e-12,0.07091072400007192
2020-06-13 17:15:00,176.4,176.39999999999375,176.42475000600007,6.252776074688882e-12,-0.02475000600006183
2020-06-13 17:15:00,174.0571429,174.05714289999398,174.01669641499993,6.0254023992456496e-12,0.04044648500007497
2020-06-13 17:15:00,174.6571429,174.65714289999156,174.58649999399998,8.44124770082999e-12,0.07064290600001755
2020-06-13 17:15:00,174.775,174.77499999998983,174.713660714,1.0174971976084635e-11,0.061339285999991944
2020-06-13 17:15:00,177.2625,177.26249999999098,177.32058929100006,9.00968188943807e-12,-0.05808929100007276
2020-06-13 17:15:00,165.4,165.39999999999353,165.3222142730002,6.480149750132114e-12,0.07778572699979236
2020-06-13 17:15:00,173.6,173.5999999999914,173.48607141000014,8.58335624798201e-12,0.11392858999985833
2020-06-13 17:15:00,170.1142857,170.1142856999908,170.05201785299994,9.208633855450898e-12,0.06226784700007215
2020-06-13 17:15:00,179.0,178.9999999999931,178.92914284699998,6.906475391588174e-12,0.07085715300001993
2020-06-13 17:15:00,178.15,178.1499999999909,178.07691071000002,9.094947017729282e-12,0.07308928999998443
2020-06-13 17:30:00,121.8875,121.88749999998916,121.68089284900005,1.0842882147699129e-11,0.2066071509999574
2020-06-13 17:30:00,119.2625,119.26249999999148,119.115732137,8.526512829121202e-12,0.146767863000008
2020-06-13 17:30:00,121.2428571,121.24285709998942,120.95307143000002,1.057287590811029e-11,0.28978566999997213
2020-06-13 17:30:00,118.6285714,118.62857139998988,118.33360714599992,1.0118128557223827e-11,0.2949642540000781
2020-06-13 17:30:00,126.7375,126.73749999998928,126.78716072399996,1.071498445526231e-11,-0.04966072399996335
2020-06-13 17:30:00,121.3857143,121.3857142999892,121.24873214299994,1.0800249583553523e-11,0.13698215700006244
2020-06-13 17:30:00,123.5125,123.51249999998896,123.26383929499998,1.1041834113711957e-11,0.24866070500002024
2020-06-13 17:30:00,126.675,126.67499999998896,126.67603572500002,1.1041834113711957e-11,-0.0010357250000225804
2020-06-13 17:30:00,123.8,123.7999999999889,123.44012500599992,1.1098677532572765e-11,0.35987499400008005
2020-06-13 17:30:00,112.6285714,112.628571399991,112.60233927800007,8.995471034722868e-12,0.026232121999925084
2020-06-13 17:30:00,119.7142857,119.71428569999168,119.39485714200008,8.327560863108374e-12,0.3194285579999274
2020-06-13 17:30:00,121.475,121.4749999999888,121.26371428599998,1.1198153515579179e-11,0.21128571400001306
2020-06-13 17:30:00,114.3571429,114.35714289999125,114.29639284800004,8.753886504564434e-12,0.06075005199996042
2020-06-13 17:30:00,120.0375,120.03749999999155,119.97378571900008,8.44124770082999e-12,0.0637142809999176
2020-06-13 17:30:00,123.1625,123.16249999998918,122.91782142399992,1.0814460438268725e-11,0.24467857600006937
2020-06-13 17:30:00,118.7857143,118.78571429998726,118.37167857699995,1.2732925824820995e-11,0.41403572300004043
2020-06-13 17:30:00,121.225,121.2249999999914,120.95926785799996,8.597567102697212e-12,0.2657321420000329
2020-06-13 17:30:00,120.0714286,120.07142859998856,119.97739286400008,1.1439738045737613e-11,0.09403573599992399
2020-06-13 17:30:00,121.125,121.12499999998909,120.92146428699996,1.0913936421275139e-11,0.20353571300003637
2020-06-13 17:30:00,121.225,121.22499999998864,120.95483928699996,1.1354472917446401e-11,0.2701607130000383
2020-06-13 17:30:00,121.9571429,121.95714289999064,121.68437499300002,9.350742402602918e-12,0.2727679069999738
2020-06-13 17:30:00,122.1,122.09999999998873,121.867392853,1.1269207789155189e-11,0.23260714699999596
2020-06-13 17:45:00,93.04285714,93.04285713998786,93.04708928620002,1.2136069926782511e-11,-0.004232146200024545
2020-06-13 17:45:00,94.7,94.69999999999015,94.57157142850002,9.848122317634989e-12,0.1284285714999811
2020-06-13 17:45:00,88.6625,88.66249999998784,88.74632142879999,1.2150280781497713e-11,-0.08382142879999321
2020-06-13 17:45:00,89.9625,89.96249999998852,89.8800535718,1.1482370609883219e-11,0.08244642820000081
2020-06-13 17:45:00,94.37142857,94.37142856998788,94.29358928600004,1.2121859072067309e-11,0.07783928399996398
2020-06-13 17:45:00,91.475,91.47499999998784,91.571035713,1.2150280781497713e-11,-0.09603571300000624
2020-06-13 17:45:00,95.45714286,95.45714285998768,95.47717857190004,1.2320811038080137e-11,-0.020035711900035835
2020-06-13 17:45:00,95.78571429,95.78571428998752,95.64478571440004,1.247713043994736e-11,0.14092857559995764
2020-06-13 17:45:00,94.55714286,94.55714285998754,94.50303571430004,1.2462919585232157e-11,0.05410714569995889
2020-06-13 17:45:00,83.175,83.17499999998974,83.18748214330006,1.0260237104375847e-11,-0.01248214330006192
2020-06-13 17:45:00,89.775,89.77499999999036,89.76600000010001,9.64917035162216e-12,0.008999999899998556
2020-06-13 17:45:00,93.6,93.59999999998762,93.56092857199994,1.2377654456940945e-11,0.039071428000056585
2020-06-13 17:45:00,82.8,82.79999999998985,82.85219642920006,1.014655026665423e-11,-0.05219642920006606
2020-06-13 17:45:00,93.54285714,93.5428571399904,93.53141071449993,9.592326932761353e-12,0.011446425500068358
2020-06-13 17:45:00,92.35714286,92.35714285998792,92.40276785699996,1.2079226507921703e-11,-0.04562499699996181
2020-06-13 17:45:00,90.2375,90.237499999986,90.24575000150008,1.3997691894473974e-11,-0.008250001500087478
2020-06-13 17:45:00,94.58571429,94.5857142899902,94.54137499999996,9.805489753489383e-12,0.044339290000039
2020-06-13 17:45:00,90.5,90.49999999998724,90.40567857200006,1.27613475342514e-11,0.09432142799994381
2020-06-13 17:45:00,90.35714286,90.35714285998772,90.2623035736001,1.2278178473934531e-11,0.09483928639990324
2020-06-13 17:45:00,92.2,92.19999999998733,92.10937500069991,1.2676082405960187e-11,0.09062499930008983
2020-06-13 17:45:00,91.65,91.64999999998932,91.6270178565,1.0686562745831907e-11,0.02298214350000194
2020-06-13 17:45:00,91.375,91.37499999998742,91.29108928530005,1.2576606422953773e-11,0.08391071469995381
2020-06-13 18:00:00,60.8,60.79999999998631,60.82044642869997,1.368505309073953e-11,-0.020446428699969488
2020-06-13 18:00:00,60.44285714,60.442857139988725,60.4521428554,1.127631321651279e-11,-0.00928571539999723
2020-06-13 18:00:00,57.55714286,57.55714285998653,57.53530357130003,1.34718902700115e-11,0.021839288699972315
2020-06-13 18:00:00,58.08571429,58.08571428998713,58.112238095499976,1.2867928944615414e-11,-0.026523805499977016
2020-06-13 18:00:00,59.1625,59.16249999998634,59.190339287000015,1.3663736808666727e-11,-0.027839287000013258
2020-06-13 18:00:00,58.84285714,58.84285713998641,58.84020238140008,1.3592682535090717e-11,0.0026547585999168177
2020-06-13 18:00:00,58.4375,58.4374999999861,58.46173214300003,1.389821591146756e-11,-0.024232143000027406
2020-06-13 18:00:00,59.65,59.64999999998598,59.64941071419994,1.4019008176546777e-11,0.0005892858000606793
2020-06-13 18:00:00,58.45714286,58.45714285998893,58.48631547640005,1.1070255823142361e-11,-0.02917261640005364
2020-06-13 18:00:00,57.7,57.69999999998606,57.721928570200014,1.3940848475613166e-11,-0.02192857020001071
2020-06-13 18:00:00,53.64285714,53.6428571399884,53.67791071460001,1.1596057447604835e-11,-0.03505357460001335
2020-06-13 18:00:00,57.625,57.62499999998612,57.559803571400046,1.3876899629394757e-11,0.065196428599954
2020-06-13 18:00:00,53.32857143,53.32857142998855,53.4475238103,1.1446843473095214e-11,-0.11895238030000144
2020-06-13 18:00:00,56.7625,56.76249999998881,56.79192857130006,1.1191048088221578e-11,-0.029428571300059048
2020-06-13 18:00:00,56.55,56.549999999986376,56.57239285769999,1.362110424452112e-11,-0.022392857699990998
2020-06-13 18:00:00,57.08571429,57.08571428998456,57.09532142859997,1.5440093648066977e-11,-0.009607138599974974
2020-06-13 18:00:00,57.4875,57.48749999998858,57.48078571440004,1.141842176366481e-11,0.006714285599954906
2020-06-13 18:00:00,57.24285714,57.24285713998572,57.220535714599976,1.4274803561420413e-11,0.022321425400022576
2020-06-13 18:00:00,55.3375,55.33749999998621,55.360392859200005,1.3791634501103545e-11,-0.022892859200005944
2020-06-13 18:00:00,57.4375,57.43749999998585,57.430339286100015,1.4146905868983595e-11,0.007160713899985183
2020-06-13 18:00:00,59.05714286,59.05714285998785,59.07786904910001,1.2150280781497713e-11,-0.020726189100010117
2020-06-13 18:00:00,59.28571429,59.28571428998595,59.23646428630003,1.4054535313334782e-11,0.04925000369997434
2020-06-13 18:15:00,27.04285714,27.042857139985014,27.001410714900008,1.4985346297180513e-11,0.0414464250999913
2020-06-13 18:15:00,28.725,28.724999999987308,28.714553570800003,1.269384597435419e-11,0.010446429199998164
2020-06-13 18:15:00,27.275,27.274999999985152,27.312767858400008,1.4846790463707293e-11,-0.0377678584000094
2020-06-13 18:15:00,27.35,27.34999999998576,27.33416071490001,1.4242829138311208e-11,0.015839285099993106
2020-06-13 18:15:00,28.01428571,28.014285709984957,28.03483928549999,1.504218971604132e-11,-0.02055357549999215
2020-06-13 18:15:00,27.875,27.874999999985015,27.78778571539997,1.4985346297180513e-11,0.08721428460003011
2020-06-13 18:15:00,27.74285714,27.742857139984704,27.774803572799968,1.5297985100914957e-11,-0.03194643279996612
2020-06-13 18:15:00,28.11428571,28.114285709984568,28.11830356979999,1.5432988220709376e-11,-0.004017859799990475
2020-06-13 18:15:00,28.8375,28.837499999984548,28.86567857280001,1.545075178910338e-11,-0.028178572800012347
2020-06-13 18:15:00,25.775,25.77499999998713,25.785303572399997,1.2867928944615414e-11,-0.010303572399998018
2020-06-13 18:15:00,28.125,28.12499999998756,28.138214283299995,1.2441603303159354e-11,-0.013214283299994634
2020-06-13 18:15:00,27.61428571,27.61428570998476,27.606339285900013,1.524114168205415e-11,0.007946424099987581
2020-06-13 18:15:00,28.87142857,28.871428569987284,28.854886906200026,1.2715162256426993e-11,0.01654166379997335
2020-06-13 18:15:00,27.81428571,27.81428570998754,27.78832142979997,1.2459366871553357e-11,0.02596428020002861
2020-06-13 18:15:00,27.97142857,27.97142856998509,28.023303571800003,1.4910739309925702e-11,-0.05187500180000271
2020-06-13 18:15:00,27.7625,27.76249999998325,27.77935714379997,1.6751044995544362e-11,-0.01685714379997094
2020-06-13 18:15:00,27.85,27.84999999998458,27.79253571519997,1.5422330079672975e-11,0.057464284800030185
2020-06-13 18:15:00,26.1625,26.162499999987315,26.157999997,1.2686740546996589e-11,0.004500003000000419
2020-06-13 18:15:00,27.5,27.499999999984976,27.5656607144,1.502442614764732e-11,-0.06566071439999988
2020-06-13 18:15:00,27.22857143,27.22857142998449,27.2205535722,1.5507595207964187e-11,0.008017857799998751
2020-06-13 18:15:00,28.4375,28.43749999998654,28.439208334499973,1.3461232128975098e-11,-0.0017083344999733185
2020-06-13 18:15:00,27.8875,27.887499999984424,27.871857143799986,1.5575096767861396e-11,0.01564285620001371
2020-06-13 18:30:00,6.985714286,6.985714285983793,6.965142857290005,1.6207479802687885e-11,0.020571428709994954
2020-06-13 18:30:00,6.175,6.174999999983874,6.239839285700006,1.6125767388075474e-11,-0.06483928570000597
2020-06-13 18:30:00,6.971428571,6.971428570986225,6.946142857360002,1.3774759111129242e-11,0.025285713639997986
2020-06-13 18:30:00,6.528571429,6.528571428984135,6.515785714279997,1.5865531111103337e-11,0.012785714720003227
2020-06-13 18:30:00,6.514285714,6.514285713984793,6.517285714309997,1.5206502723685844e-11,-0.003000000309997475
2020-06-13 18:30:00,6.45,6.449999999983997,6.46032142856,1.6003198766156856e-11,-0.010321428560000179
